id,kab_kota,desa,lat,long,pendidikan_sd,pendidikan_smp,pendidikan_sma,pendidikan_pt,kesehatan_rs,keseharan_posyandu,kesehatan_puskesmas,klb_gizi,klb_diare,klb_dbd,klb_covid,sosial_tawuran,sosial_bundir_lk,sosial_bundir_pr,pemukiman_nonlistrik,pemukiman_kumuh,pemukiman_bantaran_sungai,bencana_banjir,bencana_longsor,ekonomi_umkm,ekonomi_koperasi,ekonomi_pasar
3201140004,Bogor,Sumur Batu,6.58149046,106.884376,2,6,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,11
3201140005,Bogor,Babakan Madang,6.56418915,106.867074,7,7,2,4,1,12,2,0,0,2,5,0,0,0,0,0,27,1,0,14,1,15
105140006,Bogor,Citaringgul,6.55811586,106.855423,3,4,2,3,2,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33
105140007,Bogor,Cipambuan,6.55823179,106.84959,1,6,2,2,1,8,0,0,1,1,1,0,0,0,0,45,0,1,0,17,0,9
105140008,Bogor,Kadumangu,6.5412114,106.85532,4,10,4,2,0,14,0,2,0,7,1,0,0,0,0,0,39,0,0,10,4,33
3201052003,Bogor,Sentul,6.5216627,106.848342,3,7,2,2,0,17,1,0,1,2,3,0,0,0,0,0,25,0,0,29,1,22
3201092004,Bogor,Sukawangi,6.64746732,107.066111,0,7,3,3,0,7,1,0,0,0,0,0,0,0,0,290,0,0,4,15,0,0
3201092008,Bogor,Sukaharja,6.6008091,107.053047,0,4,3,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3
3201092001,Bogor,Wargajaya,6.61005992,107.020775,0,6,2,0,0,10,1,0,0,0,0,0,0,0,0,150,0,0,0,64,0,5
3201092009,Bogor,Sirnajaya,6.59523787,107.022867,1,7,3,1,0,9,0,0,0,0,3,0,0,0,0,170,0,0,0,39,0,2
3201092007,Bogor,Sukamulya,6.57730337,107.005592,0,4,1,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1
3201092010,Bogor,Sukamakmur,6.57175625,106.991381,0,6,2,0,0,9,2,0,0,0,0,0,0,0,0,145,0,0,1,30,0,13
3201092005,Bogor,Cibadak,6.57498018,106.961549,1,6,2,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5
3201092002,Bogor,Pabuaran,6.55235916,106.951302,1,7,3,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,6
3201092003,Bogor,Sukadamai,6.55448169,107.055289,1,2,2,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
3201092006,Bogor,Sukaresmi,6.53341244,107.059913,0,4,1,0,0,8,2,0,0,0,0,0,0,0,0,480,0,0,0,11,1,0
3201082001,Bogor,Karya Mekar,6.54308423,107.101534,0,2,1,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
3201082007,Bogor,Bantar Kuning,6.55630546,107.142241,0,4,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3201082003,Bogor,Cikutamahi,6.52723212,107.153344,1,4,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
3201082010,Bogor,Cibatu Tiga,6.53749697,107.140212,4,4,1,0,1,6,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0
3201082006,Bogor,Mekarwangi,6.52100722,107.119063,1,4,1,0,0,5,0,0,0,0,0,0,0,0,0,31,0,0,0,19,0,2
3201082009,Bogor,Tegal Panjang,6.49633501,107.117043,2,4,4,1,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,17,2,8
3201082005,Bogor,Cariu,6.50484743,107.13269,5,7,3,5,0,12,1,0,0,0,51,0,0,0,0,0,0,0,0,14,0,28
3201082004,Bogor,Kutamekar,6.50317527,107.147507,0,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0
3201082008,Bogor,Sukajadi,6.4915281,107.155601,0,2,1,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
3201082002,Bogor,Babakan Raden,6.48746586,107.142143,2,5,2,1,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,17,0,1
3201362006,Bogor,Cibadak,6.61446998,107.131312,0,5,1,0,0,11,1,0,0,0,0,0,0,0,0,0,21,1,0,14,1,0
3201362001,Bogor,Tanjung Sari,6.60874003,107.147534,1,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,3
3201362008,Bogor,Sinarsari,6.62111849,107.153389,2,3,1,1,0,6,2,0,0,0,0,0,0,0,5,0,4,0,0,8,1,2
3201362010,Bogor,Sinarrasa,6.61981198,107.15787,3,5,1,1,0,9,0,0,0,0,0,0,0,0,5,0,54,0,0,4,0,3
3201362009,Bogor,Buanajaya,6.61340425,107.168113,3,5,2,0,0,12,1,0,0,0,0,0,0,0,6,0,7,0,0,2,1,0
3201362004,Bogor,Antajaya,6.58701083,107.15746,2,4,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
3201362005,Bogor,Pasir Tanjung,6.59485885,107.144939,1,3,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6
3201362003,Bogor,Tanjung Rasa,6.57308506,107.140966,0,5,1,1,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,4
3201362007,Bogor,Sukarasa,6.58902189,107.12032,2,6,2,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
3201362002,Bogor,Selawangi,6.64535817,107.03801,3,4,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3
3201062013,Bogor,Sukajaya,6.54295045,107.012169,0,7,3,0,0,9,1,3,0,0,2,0,0,0,0,0,0,0,0,15,0,0
3201062005,Bogor,Sukanegara,6.51867957,107.047102,0,4,3,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3
3201062008,Bogor,Cibodas,6.50577939,107.02284,0,2,2,1,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0
3201062011,Bogor,Singasari,6.46269109,107.02156,2,8,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1
3201062003,Bogor,Singajaya,6.46768083,107.05672,3,13,2,2,0,20,0,2,0,10,22,0,0,0,0,0,0,0,0,8,2,17
3201062004,Bogor,Sukasirna,6.54295045,107.012169,3,7,4,2,1,12,0,2,0,0,17,0,0,0,0,0,0,0,0,23,0,1
3201062012,Bogor,Balekambang,6.51291841,107.087051,0,3,2,2,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0
3201062010,Bogor,Bendungan,6.49147013,107.086672,1,5,2,2,0,9,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0
3201062002,Bogor,Sirnagalih,6.47251895,107.084309,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3
3201062009,Bogor,Jonggol,6.4688179,107.066151,4,9,5,3,0,13,1,0,0,0,76,0,0,0,0,0,0,0,0,38,1,12
3201062001,Bogor,Sukamaju,6.45952067,107.05779,10,10,8,7,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,42,1,17
3201062006,Bogor,Sukamanah,6.44867168,107.061549,6,7,3,2,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,7
3201062007,Bogor,Weninggalih,6.46141133,107.096308,0,5,2,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,22,0,0
3201062014,Bogor,Sukagalih,6.48269908,107.100972,1,2,1,1,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0
3201072004,Bogor,Dayeuh,6.43149076,106.965429,14,8,3,2,0,22,0,0,0,0,150,0,0,0,0,50,40,1,0,86,0,26
3201072003,Bogor,Mampir,6.43478158,107.00091,4,6,2,2,0,17,1,1,0,0,30,0,0,0,0,0,0,0,0,52,1,10
3201072009,Bogor,Situsari,6.43124105,107.02626,7,4,1,0,0,15,0,0,0,0,5,0,0,0,0,0,0,1,0,44,0,17
3201072008,Bogor,Cipeucang,6.42679979,107.037501,2,6,5,6,1,12,0,0,0,0,11,0,0,0,0,0,0,0,0,28,0,13
3201072006,Bogor,Jatisari,6.41135792,107.044738,2,5,2,2,1,10,0,2,0,0,1,0,0,0,0,0,0,0,0,24,0,6
3201072005,Bogor,Gandoang,6.41141143,107.008959,14,9,5,2,0,16,1,0,0,0,190,0,0,0,0,0,0,0,0,29,0,13
3201072002,Bogor,Mekarsari,6.40750972,106.997231,8,13,7,3,1,9,1,0,0,0,50,0,0,0,0,0,0,0,0,36,0,7
3201072007,Bogor,Cileungsi Kidul,6.40654209,106.97494,13,9,7,8,3,21,0,0,0,0,34,0,0,0,0,0,0,0,0,37,2,47
3201072012,Bogor,Cileungsi,6.40537827,106.962192,10,14,8,9,2,22,1,0,0,0,38,0,0,0,0,0,4,0,0,46,1,35
3201072011,Bogor,Limusnunggal,6.3757297,106.970619,9,8,2,3,0,23,0,0,0,0,231,0,0,0,0,0,0,1,0,38,1,70
3201072001,Bogor,Pasir Angin,6.38554865,106.987091,14,18,5,1,1,17,2,2,0,0,54,0,0,0,0,0,200,0,0,25,6,35
3201072010,Bogor,Cipenjo,6.3927278,106.990819,16,7,1,1,0,21,0,0,0,0,205,0,0,0,0,0,0,0,0,40,0,37
3201322008,Bogor,Leuwikaret,6.50675147,106.917556,1,6,1,0,0,11,0,0,0,0,11,0,1,0,0,0,0,0,0,16,0,0
3201322004,Bogor,Lulut,6.49200522,106.915808,3,9,4,1,0,13,1,1,0,0,26,0,0,0,0,0,10,4,1,6,0,2
3201322007,Bogor,Bantar Jati,6.46538439,106.907242,1,3,1,3,0,10,0,10,0,0,16,0,0,0,0,0,2,1,0,11,0,1
3201322003,Bogor,Nambo,6.46438555,106.925203,3,5,2,0,0,13,1,0,0,0,18,0,0,0,0,0,10,1,1,13,0,5
3201322006,Bogor,Kembang Kuning,6.4432182,106.941047,3,8,2,1,0,11,1,0,0,0,110,0,0,0,0,0,0,0,0,3,3,3
3201322001,Bogor,Klapanunggal,6.45345184,106.956199,13,10,5,1,0,23,0,0,0,0,292,0,0,0,0,0,0,1,0,20,0,33
3201322009,Bogor,Ligarmukti,6.48873224,106.990007,0,1,1,0,0,7,1,0,0,0,11,0,0,0,0,0,0,0,0,14,0,0
3201322002,Bogor,Bojong,6.44839967,106.990663,3,7,2,1,0,18,1,0,0,0,37,0,0,0,0,0,0,0,0,38,0,7
3201322005,Bogor,Cikahuripan,6.4494431,106.974253,8,9,4,2,0,21,0,0,0,0,200,0,0,0,0,0,0,0,0,28,0,7
3201022010,Bogor,Karanggan,6.45794215,106.883787,6,9,3,1,0,16,1,0,0,0,162,0,0,0,0,0,0,0,0,102,0,16
3201022004,Bogor,Gunung Putri,6.46252584,106.894341,9,9,4,0,0,14,0,0,0,0,67,0,0,0,0,0,0,0,0,32,4,17
3201022006,Bogor,Tlajung Udik,6.43422865,106.905387,37,10,6,1,1,31,0,0,0,0,658,0,0,0,0,0,0,0,0,95,4,40
3201022005,Bogor,Bojong Nangka,6.43422865,106.905387,20,12,5,6,0,21,1,0,0,0,506,0,0,0,0,0,0,0,0,249,1,26
3201022007,Bogor,Cicadas,6.43422865,106.905387,15,10,3,1,0,27,0,0,0,0,456,0,0,0,0,0,0,0,0,57,4,19
3201022001,Bogor,Wanaherang,6.41987035,106.943289,15,9,6,3,0,32,1,0,0,0,236,0,0,0,0,0,0,0,0,48,11,22
3201022008,Bogor,Cikeas Udik,6.39968845,106.931,13,8,2,2,0,27,0,0,0,0,286,0,0,0,0,0,0,0,0,46,0,19
3201022009,Bogor,Nagrak,6.36822058,106.951806,16,13,9,5,1,13,0,0,0,0,246,0,0,0,0,0,0,0,0,135,1,101
3201022003,Bogor,Ciangsana,6.36822058,106.951806,22,18,11,10,2,34,1,0,0,0,773,0,0,0,0,0,0,0,0,84,1,72
3201022002,Bogor,Bojong Kulur,6.32293395,106.968795,14,21,9,4,1,35,1,0,0,0,1319,0,0,0,0,0,0,1,1,114,4,81
3201032011,Bogor,Tangkil,6.53437471,106.8802,0,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0
3201032013,Bogor,Hambalang,6.54767513,106.8874,0,13,3,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0
3201032004,Bogor,Tajur,6.54622126,106.9099,6,11,6,4,0,11,1,0,0,0,36,0,0,0,0,0,0,0,0,18,0,3
3201032014,Bogor,Pasir Mukti,6.5090971,106.8992,1,8,3,1,0,9,0,0,0,0,6,0,0,0,0,392,0,0,0,249,2,2
3201032012,Bogor,Sukahati,6.51623011,106.8807,1,4,0,0,1,11,1,0,0,0,10,0,0,0,0,0,0,0,0,90,0,0
3201032003,Bogor,Leuwinutug,6.51424074,106.8637,6,5,0,0,0,14,1,0,0,20,8,0,0,0,0,70,107,0,0,45,1,4
3201032005,Bogor,Sanja,6.50401831,106.867546,8,7,3,1,0,10,0,1,0,0,65,0,0,0,0,0,56,0,2,11,8,5
3201031007,Bogor,Karang Asem Barat,6.49507754,106.876541,3,7,3,8,0,12,0,0,0,0,7,0,0,0,0,114,27,0,0,8,0,16
3201032008,Bogor,Karang Asem Timur,6.49586235,106.877442,3,2,2,0,0,10,0,0,0,0,3,0,1,0,0,0,5,0,0,9,1,5
3201032009,Bogor,Tarikolot,6.49251356,106.888755,6,10,4,3,0,12,1,0,0,0,99,0,0,0,0,0,4,0,0,179,0,10
3201032010,Bogor,Gunung Sari,6.4943195,106.902346,4,7,4,1,0,11,0,0,0,0,79,0,0,0,0,0,0,0,0,158,0,0
3201032002,Bogor,Citeureup,6.48155755,106.883292,4,8,4,4,0,14,0,0,0,0,18,0,0,0,0,35,40,1,0,329,0,13
3201031006,Bogor,Puspanegara,6.48302459,106.88063,9,10,2,1,0,16,1,0,0,0,132,2,0,0,0,12,8,4,0,7,1,12
3201032001,Bogor,Puspasari,6.47629135,106.872894,8,5,4,5,0,15,0,0,3,2,196,0,0,0,0,0,0,1,2,7,0,23
3201011002,Bogor,Karadenan,6.51874199,106.808709,10,14,12,8,2,19,1,0,0,0,97,0,0,0,0,0,50,0,0,53,0,39
3201011004,Bogor,Nanggewer,6.50507931,106.828802,7,6,2,1,0,14,1,0,0,0,170,0,0,0,0,10,60,1,0,69,0,24
3201011005,Bogor,Nanggewer Mekar,6.50285868,106.843232,7,7,2,0,0,18,1,0,0,5,174,1,0,0,0,10,0,1,0,28,2,9
3201011006,Bogor,Cibinong,6.48744802,106.857929,7,16,6,2,0,18,1,1,0,0,70,0,0,0,0,0,10,0,0,17,0,13
3201011007,Bogor,Pakansari,6.48680145,106.830131,16,13,11,4,1,22,0,0,0,30,98,0,0,0,0,0,0,3,0,44,2,93
3201011009,Bogor,Sukahati,6.49110003,106.814038,17,13,6,2,1,19,1,0,0,0,273,0,0,0,0,0,0,0,0,43,3,46
3201011008,Bogor,Tengah,6.47234059,106.823081,10,6,5,4,0,13,1,0,0,0,48,0,0,0,0,0,0,0,0,25,1,20
3201011001,Bogor,Pondok Rajeg,6.45232814,106.81847,5,7,3,1,0,19,1,0,0,0,99,0,0,0,0,0,0,0,1,20,1,11
3201011003,Bogor,Harapan Jaya,6.46477795,106.836819,12,10,5,2,0,16,1,0,0,0,45,0,0,0,0,0,42,0,0,69,3,19
3201011012,Bogor,Pabuaran,6.46256178,106.846799,13,17,9,15,1,17,0,0,0,0,967,0,0,0,0,0,0,0,0,41,1,51
3201011011,Bogor,Cirimekar,6.47098056,106.854692,2,6,3,2,1,8,1,0,0,25,168,0,0,0,0,0,0,1,0,16,1,24
3201011010,Bogor,Ciriung,6.47060154,106.861889,11,15,9,13,0,14,1,0,0,5,285,0,0,0,0,0,10,0,0,26,2,20
3201011013,Bogor,PABUARAN MEKAR,6.44144794,106.847668,10,7,5,4,0,11,1,0,0,0,528,1,0,0,0,0,0,1,0,80,2,14
3201132002,Bogor,Cimanggis,6.50532456,106.775279,8,10,4,5,0,17,1,0,0,0,294,0,0,0,0,0,0,0,0,15,0,11
3201132006,Bogor,Waringin Jaya,6.4807014,106.782677,9,7,4,2,0,14,1,0,0,0,174,0,0,0,0,0,0,0,0,18,0,8
3201132005,Bogor,Kedung Waringin,6.49626812,106.787002,15,8,6,1,0,15,0,0,0,0,209,0,0,0,0,0,25,0,1,50,0,16
3201132009,Bogor,Bojong Gede,6.48951705,106.795136,18,14,3,2,0,26,0,0,0,0,700,0,0,0,0,0,20,1,0,57,1,25
3201132003,Bogor,Susukan,6.4696027,106.788527,13,8,4,2,0,17,0,0,0,0,394,0,0,0,0,0,0,0,0,34,0,8
3201132001,Bogor,Bojong Baru,6.48235127,106.807434,14,10,7,3,0,18,1,0,0,0,406,0,0,0,0,0,0,0,0,17,1,19
3201132008,Bogor,Rawa Panjang,6.4542188,106.808259,17,11,5,2,0,21,1,0,0,0,765,0,0,0,0,0,203,0,0,42,0,12
3201131007,Bogor,Pabuaran,6.46202223,106.796358,21,12,11,8,1,22,0,0,0,0,687,0,0,0,0,0,14,2,2,43,1,18
3201132004,Bogor,Ragajaya,6.44701289,106.779212,13,10,7,3,0,16,1,0,0,0,720,0,0,0,0,0,0,0,0,36,1,16
3201372006,Bogor,Tonjong,6.49180011,106.764595,8,4,2,3,0,10,0,0,0,0,148,0,0,0,0,0,0,0,0,6,0,3
3201372001,Bogor,Tajur Halang,6.48044277,106.757711,10,12,6,5,0,23,1,0,0,0,99,0,0,0,0,0,0,0,0,8,0,37
3201372005,Bogor,Sukmajaya,6.4807014,106.782677,7,5,2,0,0,9,0,0,0,0,27,0,0,0,0,0,8,0,0,20,0,0
3201372004,Bogor,Nanggerang,6.46176806,106.779368,5,3,4,1,0,6,0,0,0,0,64,0,0,0,0,0,0,0,0,25,0,1
3201372003,Bogor,Sasak Panjang,6.45389329,106.765951,16,12,6,5,0,18,0,0,0,0,29,0,0,0,0,0,0,0,0,15,0,9
3201372007,Bogor,Kalisuren,6.46323956,106.737752,7,11,5,4,0,17,0,0,0,0,143,0,0,0,0,0,0,0,0,6,0,6
3201372002,Bogor,Citayam,6.44639754,106.759396,6,4,5,1,0,6,1,0,0,15,30,0,0,0,0,0,0,0,0,11,0,3
3201122005,Bogor,Semplak Barat,6.32479785,106.4508,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5
3201121006,Bogor,Atang Senjaya,6.32379901,106.455,2,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7
3201122002,Bogor,Parakan Jaya,6.31120205,106.454599,6,7,4,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16
3201122001,Bogor,Bojong,6.31509931,106.450001,4,8,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
3201122003,Bogor,Kemang,6.30429936,106.451602,3,7,5,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13
3201122004,Bogor,Pabuaran,6.29559966,106.4409,1,4,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201122009,Bogor,Tegal,6.29329876,106.429998,4,9,8,2,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6
3201122008,Bogor,Pondok Udik,6.29239802,106.442002,2,6,3,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
3201122007,Bogor,Jampang,6.28339956,106.434502,3,8,4,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
3201342005,Bogor,Mekarsari,6.51221387,106.688434,1,4,3,0,0,6,0,1,0,0,21,0,0,0,0,0,0,0,0,13,0,0
3201342004,Bogor,Rancabungur,6.53739887,106.70528,5,5,3,1,0,8,2,0,0,0,8,0,1,1,0,0,0,0,0,5,0,8
3201342003,Bogor,Pasir Gaok,6.54129613,106.718248,0,4,2,3,0,6,0,0,0,0,11,0,0,0,0,250,0,1,0,5,0,2
3201342001,Bogor,Bantarjaya,6.53904428,106.737685,4,5,3,3,0,12,1,0,0,0,47,0,0,0,0,50,0,0,0,20,0,7
3201342002,Bogor,Bantarsari,6.31340039,106.442898,3,7,4,4,0,8,0,0,0,7,42,0,0,0,0,0,0,0,0,15,1,0
3201342006,Bogor,Candali,6.30149905,106.421298,1,3,1,0,0,6,0,0,0,0,1,0,0,0,0,20,0,0,0,7,0,0
3201342007,Bogor,Cimulang,6.31299907,106.424901,2,4,2,1,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3201102001,Bogor,Iwul,6.4586021,106.722412,1,2,0,0,0,6,0,0,0,0,49,0,0,0,0,0,0,0,0,25,0,2
3201102010,Bogor,Jabon Mekar,6.45018331,106.723273,2,6,2,1,0,8,0,0,0,0,55,0,0,0,0,0,0,0,0,29,0,6
3201102006,Bogor,Pamager Sari,6.43899989,106.723665,1,6,4,2,1,10,0,0,0,10,98,0,0,0,0,0,0,0,0,51,0,11
3201102012,Bogor,Parung,6.42057042,106.732958,2,7,1,0,0,12,1,0,0,0,35,0,0,0,0,0,0,0,0,25,0,32
3201102013,Bogor,Waru,6.41846127,106.719376,5,4,4,2,0,13,1,0,0,0,89,0,0,0,0,0,0,0,0,25,0,16
3201102014,Bogor,Warujaya,6.43535234,106.71048,3,6,4,5,1,11,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,6
3201102015,Bogor,Bojong Sempu,6.43670791,106.705949,2,4,3,1,1,10,4,0,0,0,40,0,0,0,0,0,0,0,0,146,0,8
3201102016,Bogor,Bojong Indah,6.43520519,106.704362,2,4,3,4,0,7,0,0,0,0,38,0,0,0,0,0,0,0,0,8,0,2
3201102017,Bogor,Cogreg,6.42980076,106.692924,4,10,3,2,0,16,1,0,0,0,98,0,1,0,0,0,0,0,0,54,1,4
3201102001,Bogor,Karihkil,6.48889277,106.678941,4,6,7,9,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6
3201332002,Bogor,Cibeuteung Udik,6.48689063,106.692474,3,5,3,3,0,13,2,0,0,0,29,0,0,0,0,0,0,0,0,12,1,3
3201132003,Bogor,Babakan,6.46559397,106.696318,6,11,9,6,0,9,0,0,0,0,20,0,0,0,0,0,20,0,0,9,0,3
3201332001,Bogor,Putat Nutug,6.46801526,106.666567,2,7,3,3,1,13,0,0,0,0,37,1,0,0,0,0,5,0,0,16,9,6
3201332005,Bogor,Cibeuteung Muara,6.45395126,106.669104,5,5,3,1,0,11,0,0,0,0,40,0,0,0,0,0,0,0,0,17,0,0
3201332004,Bogor,Cibentang,6.45647511,106.702516,2,5,2,2,1,9,2,0,0,0,20,0,0,0,0,0,0,0,0,11,0,8
3201332003,Bogor,Parigi Mekar,6.45191345,106.701165,2,3,2,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,11
3201332002,Bogor,Ciseeng,6.44317807,106.692568,5,6,4,3,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,9,0,6
3201332008,Bogor,Cihowe,6.43552625,106.683212,6,3,2,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0
3201332010,Bogor,Kuripan,6.42631821,106.661002,1,4,1,0,0,12,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
3201112006,Bogor,Jampang,6.40138737,106.652498,0,4,1,0,0,9,1,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0
3201112002,Bogor,Cibadung,6.40444632,106.676666,1,5,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
3201250003,Bogor,Cibinong,6.39889028,106.688055,11,8,0,1,0,15,1,1,0,0,9,0,0,0,0,0,0,0,0,4,0,7
3201112001,Bogor,Cidokom,6.40277861,106.705,1,4,1,1,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,6,1,2
3201112002,Bogor,Padurenan,6.38916498,106.709998,3,3,1,0,0,8,1,0,0,6,4,0,0,0,0,0,0,0,0,8,1,3
3201112004,Bogor,Curug,6.39583133,106.720557,8,5,1,1,0,12,1,0,0,0,56,0,0,0,0,6,0,0,0,1,1,6
3201112009,Bogor,Rawakalong,6.36722174,106.711666,11,13,5,2,0,15,0,0,0,0,9,0,0,0,0,0,0,0,0,9,1,6
3201112003,Bogor,Pengasinan,6.36777913,106.694721,8,12,7,3,0,7,0,0,0,0,20,0,0,0,0,0,0,0,0,11,1,9
3201112005,Bogor,Gunung Sindur,6.38555756,106.674165,4,6,2,1,0,13,1,0,0,0,23,0,0,0,0,0,2,0,0,6,1,15
3201112010,Bogor,Pabuaran,6.3697233,106.674165,2,7,2,2,0,8,0,0,0,0,50,0,0,0,0,0,0,0,0,13,0,2
3201182002,Bogor,Leuwibatu,6.52431141,106.635941,1,10,3,0,0,10,0,0,0,0,2,0,0,0,0,0,5,0,0,15,0,0
3201182003,Bogor,Cidokom,6.51541996,106.6733,1,5,3,1,0,12,0,0,0,0,3,0,0,0,0,20,10,1,0,91,0,2
3201182004,Bogor,Gobang,6.50993973,106.650139,1,6,2,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3
3201182006,Bogor,Rabak,6.47400829,106.644668,2,4,2,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
3201182005,Bogor,Cibodas,6.48944712,106.662651,0,6,1,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0
3201182007,Bogor,Kampung Sawah,6.45812607,106.631119,0,5,2,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5
3201182001,Bogor,Rumpin,6.43478158,106.639928,1,4,1,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2
3201182008,Bogor,Cipinang,6.43921839,106.622109,0,6,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,1
3201182009,Bogor,Sukasari,6.41891164,106.642318,1,7,2,1,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,374,0,1
3201182011,Bogor,Kertajaya,6.39014152,106.612919,0,6,1,1,0,11,0,0,0,0,3,0,0,0,0,0,29,1,0,228,0,0
3201182010,Bogor,Tamansari,6.39100213,106.63278,0,7,3,2,0,13,1,0,0,0,15,0,0,0,0,0,0,0,0,157,0,5
3201182012,Bogor,Sukamulya,6.38326113,106.631411,4,10,5,3,0,13,0,0,0,0,107,0,0,0,0,0,3,0,0,183,0,12
3201182013,Bogor,Mekarsari,6.37856123,106.611938,0,4,2,0,0,7,1,0,0,0,34,0,0,0,0,0,20,1,0,158,0,0
3201182014,Bogor,Mekarjaya,6.53001906,106.662402,0,4,2,0,0,7,1,0,0,0,0,0,0,0,0,0,12,0,0,14,0,0
3201222011,Bogor,Sukaraksa,6.59262038,106.522417,0,7,3,0,0,10,0,0,0,0,0,0,0,0,0,0,27,0,0,3,0,1
3201222001,Bogor,Sukamaju,6.54583549,106.530832,2,7,2,0,0,8,1,0,0,0,0,0,0,0,0,50,20,0,0,16,0,0
3201270010,Bogor,Cigudeg,6.54402064,106.527933,3,10,2,3,0,16,1,0,0,0,3,0,0,0,0,0,0,0,0,17,1,15
3201222004,Bogor,Banyuresmi,6.52663014,106.577554,0,5,0,0,0,10,1,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0
3201270012,Bogor,Wargajaya,6.53978895,106.535152,3,3,1,0,0,6,0,0,5,4,0,0,0,0,0,0,33,0,0,0,0,0
3201222003,Bogor,Bunar,6.52361133,106.499444,1,5,4,2,0,6,1,0,0,0,1,0,0,0,0,0,10,0,1,4,0,8
3201222014,Bogor,Mekarjaya,6.50388873,106.493611,2,6,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1
3201270015,Bogor,Cintamanik,6.48754612,106.515617,0,4,2,1,0,11,0,0,0,0,5,0,0,0,0,0,0,0,1,22,0,0
