ID;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;Y
12692;83;49269;83;0.809521636;0.964435841;35194;0.958257134;670;1086;24;13;0
12693;6;6749;7;0.792824074;0.950231482;3603;0.890781441;1240;33576;4.3;3;0
12694;79;18899;38;0.75437774;0.975062231;16136;0.972110814;1118;42118;18;9.3;0
12695;91;43619;72;0.888478649;0.892089227;3256;0.676046176;239;387;12;7.3;0
12696;18;19092;15;0.632949993;0.943660527;4969;0.919566545;6246;86905;12.7;4.3;0
12697;0;147;0;0;1;1325;0.416666667;822;28154;1.7;1.3;0
12698;16;23126;12;0.715258865;0.688333434;2386;0.624242424;950;1540;8;4.7;0
12699;14;23642;24;0.758525425;0.57822887;10642;0.103427419;19;30;17;11.7;0
12700;115;21384;49;0.730529224;1;3056;0.951178451;1;2147;11.7;6.7;0
12701;2;2128;2;0.866666667;0.916666667;561;0.527272727;692;30893;4.7;2.7;0
12702;3;9499;11;0.784804567;1;3267;1;35;3477;2.7;2;0
12703;40;56976;19;0.765816932;0.405261709;33678;0.45852704;0;0;6.3;4;0
12704;58;7709;20;0.834639657;0.98989899;11875;1;0;0;10.7;3.7;0
12705;11;29606;21;0.790071952;1;4283;1;0;0;2;1.7;0
12706;177;97592;68;0.717536903;0.906310065;10539;0.600004289;2258;103244;19.3;5.3;0
12707;14;19576;44;0.6489928;0.997175141;9900;0.957566231;728;1180;9;5.3;0
12708;21;20719;26;0.759211159;1;2286;0.981481482;0;0;9;6.3;0
12709;137;53674;65;0.762482207;0.973814259;1414;0.967741936;2011;39460;5;2.3;1
12710;51;40974;49;0.785979411;0.906192935;3372;0.851058201;5242;77222;3.7;2.3;1
12711;56;15460;13;0.534297367;1;356;1;341;16987;6.7;4.7;0
12712;0;675;1;0.833333333;1;275;1;3522;99005;7.7;2;0
12713;38;20114;12;0.723675072;0.91800258;1854;0.954545455;0;0;1.3;1.3;1
12714;44;44448;25;0.835001175;0.826255915;183;0.727272727;3;8750;6.7;3.7;0
12715;155;41073;27;0.69433681;0.762189609;22033;0.589424954;1246;2020;11.7;5.3;1
12716;20;26186;27;0.557539683;0.956539988;200;1;0;0;10.3;7;0
12717;25;5692;6;0.571442936;1;16383;1;676;1097;7;3.7;0
12718;1;4176;2;0.813492064;0.543650794;5617;0.153149387;2909;98669;16.3;10.7;1
12719;0;0;0;0;0;0;0;6888;166669;2.3;0.3;1
12720;58;36350;50;0.779937801;0.997747748;17311;0.934276669;0;0;12.7;7;0
12721;609;66152;199;0.747723064;0.999430199;1881;1;0;0;7.7;3.7;0
12722;26;9627;17;0.727253302;1;7108;0.923718248;111;180;2.7;2;0
12723;45;20706;14;0.721607972;0.715124215;16842;0.655586534;14;3796;5.3;2.7;0
12724;0;0;0;0;0;204;0.75;4095;31305;1.3;1;0
12725;3;6268;7;0.726896292;1;0;0;5529;40733;3;2;0
12726;8;9987;8;0.658974359;0.858090186;1181;0.924908425;698;29163;3.7;2.7;0
12727;4;4814;2;0.664141414;1;4153;1;465;31856;6;4;0
12728;205;59549;97;0.799511929;0.997709049;9033;1;0;0;17;4.3;0
12729;591;40893;31;0.786290451;0.991778825;2272;0.725729279;50;2630;3.7;2;0
12730;13;7465;14;0.753327512;1;1083;1;1961;18405;3;1.7;0
12731;9;29457;15;0.703376769;1;8422;1;758;58803;10;4.3;0
12732;87;23763;26;0.833149868;0.986598441;3572;0.986666667;0;0;4.3;3.3;0
12733;131;24726;35;0.719579515;0.954199588;16314;0.750755418;0;0;13;5;0
12734;14;16882;15;0.826969498;0.80506181;611;0.972222222;2781;34597;5.7;3.7;0
12735;57;24533;35;0.699648338;0.973299537;12682;0.794620698;230;10604;10.7;4.7;0
12736;188;43947;79;0.736858681;0.96085628;5458;0.605959074;119;16667;8.3;6.7;1
12737;54;28855;23;0.70704566;0.990196078;3078;0.974358974;0;0;10;3;0
12738;159;17928;94;0.75577021;0.991826151;5156;0.983739837;6852;11111;2.3;1.7;0
12739;7;9051;5;0.396464647;0.863636364;1650;0.833333333;2685;54889;4.3;3;0
12740;10;7619;7;0.870769231;0.80981685;675;0.6;516;25935;2.3;2;1
12741;17;59861;30;0.668188686;0.816164838;7731;0.658838523;370;600;3.3;1.7;0
12742;139;100172;101;0.81248862;0.933206871;11756;0.826198001;1053;46612;8.3;4.7;1
12743;465;31049;32;0.720441595;0.947973323;13964;0.835868585;4245;6884;6.7;3.3;1
12744;0;0;0;0;0;0;0;2634;61112;2.3;1.7;0
12745;108;55508;73;0.826840531;0.986416254;347;0.107144864;0;0;4.7;3;0
12746;225;36419;36;0.752578204;0.995884774;3897;1;2056;3334;9.3;3;0
12747;89;43086;138;0.825408107;0.973833415;3039;0.92962963;0;0;2;1;0
12748;9;11101;14;0.700292398;0.947584397;9897;0.909042809;70;5590;3;2.3;0
12749;4;7038;8;0.603703704;0.525;12069;0.3937532;1262;34625;4.3;4.7;0
12750;197;208090;473;0.748314766;0.598216731;178;0.833333333;0;0;29;5.7;0
12751;45;17400;25;0.594432368;0.9824236;3764;0.986111111;0;0;5.7;3.3;0
12752;1;2711;4;0.966666667;1;3664;0.876064412;556;33003;2.7;1.7;1
12753;27;1626;3;0.833333333;0.972222222;11756;0.969524699;48;4276;7;2.7;0
12754;54;25636;23;0.840175439;0.981520468;3233;0.912037037;113;3305;5;3;0
12755;22;27462;17;0.834294872;0.687934982;4444;0.594444444;14;14102;5.3;3.3;0
12756;281;26288;84;0.741835489;0.987005041;5792;0.877976997;20;33;12;4;0
12757;13;21502;11;0.841269841;0.880952381;442;0.866666667;359;18947;1;1;1
12758;18;19631;9;0.836363636;0.518181818;4354;0.90030303;2420;46620;1.7;1.7;1
12759;1;687;1;0.666666667;0.75;1155;0.754578755;4088;21483;2;1.3;1
12760;189;24711;56;0.757083483;1;2544;1;0;0;12.7;6.3;0
12761;10;1271;3;0.805555556;1;1079;0.565238095;8462;31111;2;1;0
12762;11;8789;7;0.662201112;0.785612796;2150;0.644534946;629;20970;1.7;1.3;1
12763;40;357;34;0.737530236;1;64;0.998783455;2758;46687;1;1;1
12764;65;23176;43;0.83785719;1;6656;0.894898458;1726;25359;6;5.3;0
12765;214;39013;115;0.763103731;0.99132268;3008;0.842692341;710;15409;6.7;3.7;0
12766;23;20018;16;0.644120056;0.990990991;92;1;360;16667;2;2;0
12767;46;47481;28;0.780385747;0.631117649;1436;0.554292085;1070;38125;3;2.3;1
12768;110;40971;39;0.847430347;0.835575536;250;0.866666667;865;24347;2.7;1.7;0
12769;360;64935;160;0.725309816;0.946153549;4756;1;157;1667;9;4.3;1
12770;2;5528;3;0.512987013;0.96969697;1325;0.305413105;2524;48807;4.3;3;0
12771;61;15625;30;0.768112101;0.973853195;7214;0.762833086;0;0;6;4.3;1
12772;9;9034;19;0.841279815;0.927497445;4637;0.863015906;9049;14674;5.3;2.3;1
12773;133;16873;29;0.617752501;1;6328;1;0;0;5.3;2.7;0
12774;2;3518;7;0.641102757;0.346365915;2173;0.502962963;1781;27778;1.7;1;1
12775;9;21213;11;0.73008547;0.945185185;1306;0.881481482;607;985;6.7;3.3;0
12776;150;15579;49;0.852509762;0.998349835;2697;1;68;6911;7.3;4.7;0
12777;45;36568;18;0.492475634;0.325769981;683;0.9375;222;360;5.3;3.3;1
12778;149;56306;47;0.729684158;0.929316668;20911;1;29;47;9.7;4.3;0
12779;64;35541;39;0.770580581;0.981075173;5717;1;0;0;6.7;5.3;0
12780;584;72797;87;0.725587481;1;714;1;0;0;20;3.7;0
12781;391;82301;305;0.759589365;0.996659012;20478;0.931646867;86;140;18.7;12.7;0
12782;1;3557;2;0.353846154;0.430769231;322;0.666666667;550;43147;1.3;1.3;0
12783;71;25131;24;0.796548822;0.993939394;6131;1;0;0;9.7;6.3;0
12784;184;17488;22;0.671725957;1;6214;0.875241559;530;860;7.7;3;0
12785;79;49850;62;0.625769037;1;697;1;582;943;14.3;5.3;1
12786;169;12724;62;0.726154335;0.996323785;3483;0.928377855;2578;26101;2.3;1.3;1
12787;57;20553;38;0.734253925;0.983932462;5878;0.983394216;0;0;6.7;4.7;0
12788;8;11355;10;0.877202163;0.872143729;6317;0.87360694;1187;31535;7;5.3;0
12789;202;61219;70;0.782671446;0.986131242;20964;0.918422786;8;2059;18.3;9;0
12790;52;48420;53;0.78538468;0.904704996;5683;0.797372514;0;0;1.3;1.3;0
12791;34;15807;21;0.745819398;1;10622;1;153;248;10.7;3.7;0
12792;107;14677;46;0.693406733;0.96823847;6133;0.864858169;1;540;6.7;3;0
12793;58;19983;28;0.74924053;1;9572;0.999286224;0;0;4.3;2;0
12794;1;3611;4;0.521093286;0.192513369;2636;0.408333333;258;28047;9.7;5;0
12795;240;25389;33;0.723604972;0.909771606;297;0.933333333;155;252;8;2.7;0
12796;337;11507;44;0.588391818;0.858593903;3147;0.687926888;0;0;5.7;1.3;0
12797;28;53194;17;0.846791559;0.83624031;828;0.833333333;0;0;7.7;5;0
12798;67;62467;44;0.795086055;0.902326218;4031;0.667460318;218;19780;2;1.3;0
12799;160;21380;145;0.740311672;0.964766592;2145;0.750999672;0;0;11;3;0
12800;291;45561;155;0.657720107;0.990152794;7539;0.766091084;169;10874;15.3;8;0
12801;16;23862;7;0.647368421;0.592982456;3764;0.632203228;2020;55227;2.3;2.3;0
12802;113;37911;46;0.802497666;0.891496086;22319;0.685737394;9;4650;4.3;2.3;0
12803;427;31285;210;0.839772484;0.999126247;11778;0.847958957;0;0;2.7;1.3;0
12804;206;38790;83;0.766040331;0.900884902;4053;0.878888889;0;0;6.7;3;0
12805;1233;38567;155;0.747564414;0.997912245;742;0.810457516;0;0;8.7;3.7;0
12806;69;26517;33;0.757260259;0.955522029;12008;0.562895065;0;0;14;5.7;0
12807;11;4351;2;0.716666667;0.616666667;775;1;198;8228;3;2;1
12808;9;5064;8;0.745950554;0.412670503;17628;0.857938702;39;8725;15.3;4;0
12809;68;8588;51;0.684352324;0.587224984;1494;1;1592;22556;4.7;2.3;0
12810;1;3031;4;0.535588972;0.852380952;133;1;11061;54094;2;1;1
12811;57;15627;9;0.676292335;0.98989899;3969;0.990740741;592;960;5.3;3.7;0
12812;531;57998;147;0.751889789;0.905833326;7292;0.552410738;0;0;9.3;5;0
12813;14;5543;6;0.675925926;0.775132275;833;0.880701754;606;11642;2;2;1
12814;45;79923;47;0.666331757;0.443672344;4058;0.374829798;1080;1751;11.7;7.7;0
12815;17;34775;31;0.713632071;0.510689121;7139;0.398338318;0;0;11.7;3;0
12816;0;543;1;1;0.777777778;0;0;1450;27199;2.7;2.7;0
12817;586;51381;30;0.82004171;0.994535519;11875;0.407992203;0;0;9.7;5.7;0
12818;11;15706;19;0.835376587;0.720189308;1878;0.80630259;1034;40467;7.3;3.7;0
12819;162;27164;43;0.646929708;1;92;1;0;0;4.3;2.3;0
12820;65;61113;79;0.741515437;0.990850985;25136;0.913046774;68;110;13;6.3;0
12821;7;9074;9;0.642110763;0.871921182;9900;0.730014284;191;310;3.3;2.3;0
12822;28;43719;33;0.62357198;0.521734432;9369;0.792191877;220;30889;2.7;2.3;0
12823;133;31753;58;0.804799684;0.984343434;5286;0.606495823;70;113;10;6;0
12824;194;63844;53;0.71368167;0.96138651;283;0.944444444;0;0;11.3;3.7;0
12825;98;9269;8;0.607142857;0.972222222;3550;0.912023857;394;28468;7.3;5.7;0
12826;15;25112;14;0.64823718;0.966346154;3264;0.807975822;227;722;7.3;3;1
12827;1;6374;4;0.814102564;0.974358974;29197;0.963874559;0;0;12.3;3.3;0
12828;320;29908;52;0.758235339;0.983425675;10072;0.871998841;7;3644;4.7;3;1
12829;80;42080;54;0.729586258;0.993527376;8786;0.975618934;6;10;9.7;5;0
12830;31;10691;30;0.849888157;0.931229427;2820;0.823132969;15474;25093;5;3.7;1
12831;29;23440;30;0.714244557;0.962711446;3400;0.967320261;0;0;8.3;2.7;0
12832;2;13582;8;0.72235023;0.596326165;11389;0.678678542;12;20;5;2;0
12833;201;100218;305;0.791512591;0.993906812;10383;0.983705549;49;80;8.3;5.7;0
12834;185;41730;83;0.643150644;0.987341853;5353;0.863199658;1399;2268;14;7;0
12835;183;41203;36;0.741257736;0.987956164;12831;0.498491581;199;36397;24.3;8;0
12836;324;43064;298;0.730217;1;3706;1;0;0;12.3;3;0
12837;116;36384;54;0.678110379;1;16142;0.994877857;19;4711;9.3;5.3;0
12838;0;1933;2;0.708333333;1;5133;0.89213732;3262;40111;2;2;0
12839;458;22652;26;0.716743812;0.992197544;7297;0.935185185;0;0;13.3;4;0
12840;0;1598;1;1;1;1483;0.877777778;2387;24916;3;3;0
12841;1;3430;1;0.888888889;0.333333333;554;0.516666667;1271;31252;2;1;1
12842;52;33660;20;0.710751911;1;339;1;0;0;9.3;5.3;0
12843;3;5256;8;0.700549451;0.963369963;20878;0.770451725;37;60;4;2.3;0
12844;116;27156;61;0.781890332;0.855329393;24453;0.759499977;1028;1667;10.7;4.7;0
12845;14;17406;26;0.793575208;0.988435374;3519;0.784176515;2712;50678;9.7;5.3;0
12846;12;12712;17;0.820368635;0.996563574;1642;0.987654321;0;0;3;3;0
12847;22;78698;22;0.720272905;0.547270955;15528;0.617937242;0;0;7.3;3.7;1
12848;28;30093;48;0.716045231;0.876876961;0;0;0;0;12;6.7;0
12849;87;13828;7;0.656709957;1;14350;1;555;900;5.3;3.3;0
12850;2;3937;2;0.732142857;1;1214;0.944444444;33;23277;1.3;0.3;0
12851;794;52398;77;0.638736308;0.986875784;11414;0.998106061;46;7803;19.3;10;0
12852;76;89804;65;0.7314366;0.693697891;8053;0.587520182;4;8815;7.3;2;0
12853;65;10522;8;0.672748538;0.854736842;4867;0.806368166;422;28824;2.7;2.7;0
12854;67;46576;77;0.712214381;0.955691317;35964;0.895394182;0;0;23.3;3.7;0
12855;110;27959;29;0.781915523;0.761619586;1142;1;0;0;4.3;2.3;0
12856;746;55300;292;0.840980327;0.985955451;13717;0.72245585;3508;49882;6.3;2.7;0
12857;4;17638;10;0.833813593;0.645386195;9675;0.810006957;0;0;8.7;3.3;0
12858;45;75894;76;0.755942812;0.906024728;894;0.566666667;0;0;11.7;2;0
12859;16;8481;8;0.554040404;0.797979798;5603;0.523610357;0;0;3;3;0
12860;53;43995;72;0.810218697;0.585272306;6083;0.538042382;0;0;17.7;9.7;0
12861;262;23965;77;0.841310857;0.995570321;3011;0.990476191;385;624;7;5;0
12862;101;75190;71;0.864389504;0.998783455;5822;0.855820919;0;0;21;6.3;0
12863;3;11945;11;0.784988404;0.97124183;15558;0.995098039;0;0;6.7;2.7;0
12864;252;40453;85;0.721223499;0.945078392;4272;0.881206431;1202;20667;3.7;3.3;0
12865;59;27963;11;0.831784746;0.584785134;6225;0.492505238;0;0;0.7;0.3;0
12866;38;17036;30;0.885502602;0.946173151;11525;0.54227882;13475;21851;17.7;15.3;0
12867;53;10205;11;0.769197769;1;2408;0.901762821;47;13341;9.3;8;0
12868;3;7654;3;0.804761905;0.553571429;4481;0.435696248;3110;45567;2.3;1.3;1
12869;34;32508;13;0.66776165;1;186;1;0;0;3;1.3;0
12870;46;17172;9;0.678916791;1;7592;0.93612079;0;0;3.7;1.3;0
12871;9;20967;13;0.831052595;0.497039648;5292;0.446942572;21;16489;8.7;5.3;1
12872;23;3968;2;0.517857143;0.702380952;797;0.763347763;4872;40802;5.7;4.3;0
12873;129;15505;43;0.656932111;0.98989832;11656;0.989694695;937;1520;11.3;8.7;0
12874;205;31134;28;0.6840761;0.993827161;1222;1;4;9940;8;2;0
12875;96;21347;23;0.699966766;0.965636424;8253;0.947862143;0;0;7;4;0
12876;156;6221;63;0.75180367;0.995902464;22;0.955555556;4748;43949;3;2.7;0
12877;240;38251;99;0.791099566;0.986327316;4275;0.991666667;2612;30268;13.3;10.7;0
12878;372;53034;133;0.760084355;0.982125361;3381;0.716287683;5;0;8;5.3;0
12879;87;33557;62;0.739614535;0.993628773;1183;1;0;0;7;5.3;0
12880;18;30489;29;0.672238256;0.926940344;6478;0.769949989;0;0;6;4.7;0
12881;230;35321;28;0.768280205;0.903896104;5164;0.829523647;8193;63355;5.3;2;0
12882;4;8840;6;0.797076023;0.503508772;6911;0.286944958;0;0;3;1.3;1
12883;94;40352;37;0.799295592;0.967450937;4086;0.8133117;0;0;6;3.7;0
12884;17;23288;29;0.76063546;0.997493734;2622;1;0;0;10;6.7;0
12885;16;8487;23;0.773158651;0.98091223;5708;0.915237354;1640;20032;4.7;3.7;1
12886;274;24733;36;0.819792306;0.879087974;21189;0.907484675;0;0;14.7;6.7;0
12887;39;21988;14;0.599011228;0.678744204;4161;0.408744038;1364;10892;4;2.7;0
12888;30;18423;26;0.765861965;0.995780591;1148;0.753535354;0;0;6.3;1;0
12889;187;19990;49;0.624351944;1;10358;0.984443879;769;1247;11;7.7;0
12890;104;65468;49;0.879574905;0.890004719;4619;0.637583386;4467;63264;5.7;2.7;0
12891;78;42319;71;0.766825706;0.985576335;5103;0.990825688;0;0;1.3;1.3;0
12892;348;45445;217;0.742351864;0.997765895;1628;0.986666667;0;0;1.7;2;0
12893;49;8766;23;0.755555556;1;867;0.777777778;924;13502;4.7;3;0
12894;124;13208;38;0.575320925;1;13294;0.805594546;0;0;13.3;3.7;0
12895;298;81579;185;0.742967834;0.989258875;7308;0.794641242;73;118;16;10;0
12896;171;103449;117;0.75246019;0.956707182;6925;0.542245014;156;33557;6;4.3;0
12897;0;536;1;0.888888889;0.666666667;2033;0.698107448;614;27870;0.3;0.3;0
12898;5;8421;9;0.769330734;0.723846654;1481;0.701314217;2355;78996;7;5.7;0
12899;76;28666;43;0.703485394;0.986882145;2775;0.716666667;25;40;4.3;2;0
12900;71;51611;31;0.700654742;0.91091035;6525;0.417479842;1;3139;10.7;7;0
12901;12;15012;10;0.696174196;0.558201058;3744;0.540365365;7;12;2;1.7;0
12902;11;20997;6;0.941176471;0.117647059;92;0;648;43243;1.7;0.7;0
12903;50;7723;6;0.644802867;1;2067;0.974358974;1819;34054;6.7;5;0
12904;58;32774;34;0.783893704;0.932064048;25789;0.638565921;276;447;17;6;0
12905;12;29432;18;0.686876206;0.648028674;3344;0.795472287;0;0;4;1.7;1
12906;101;14234;26;0.85510685;1;24472;1;0;0;9.3;5;0
12907;9;12555;15;0.758823205;1;1708;0.868055556;2551;23877;5;3.7;0
12908;73;37455;73;0.792556103;0.975929575;3797;0.472523687;0;0;4.7;3.7;0
12909;150;62974;97;0.932163522;0.995726496;2367;0.955433455;1073;1740;3;2;0
12910;0;894;1;0.933333333;0.6;2083;0.396721652;4275;67114;2.3;1.7;1
12911;476;13262;25;0.91597582;1;8336;0.999436937;201;18598;6;3.3;0
12912;13;8711;8;0.566176471;0.557189543;6381;0.710527551;930;17167;3.3;1.3;0
12913;60;34801;75;0.668985863;0.998961578;2639;0.962454213;0;0;11.7;5.7;0
12914;145;58175;147;0.746923814;1;0;0;12;20;4.3;2.7;0
12915;17;17179;7;0.896877269;0.354699385;706;0.630467572;20350;33000;1;1;1
12916;64;42777;23;0.762091503;0.535163399;6133;0.608489915;131;213;6;3;0
12917;1;2362;3;0.85;0.783333333;5561;0.659979019;4180;40556;6;6.3;1
12918;275;48292;154;0.738319563;0.975504094;17903;0.924761758;6753;10950;12;8.7;0
12919;18;29287;13;0.53898226;1;806;1;0;0;8.7;5.3;0
12920;91;32440;46;0.779297418;0.978693795;4617;0.986364661;0;0;4.7;3;1
12921;116;35221;69;0.691350073;0.961789066;8964;0.688062172;0;0;12.3;6.3;0
12922;1;3483;1;0.866666667;0.327777778;1906;0.585417581;3586;83225;4;4.3;0
12923;90;28247;51;0.856989699;0.840732259;4839;0.782416655;3169;61112;3;3.3;1
12924;14;10044;7;0.762671437;0.945736434;2089;0.6875;0;0;2.7;2;0
12925;21;18497;39;0.817347887;0.962853865;3479;0.94993843;2440;50067;11.3;4.7;0
12926;50;33062;37;0.782926362;0.974385517;6411;0.553161333;0;0;5.3;2.7;0
12927;0;2096;2;0.4;0.2;1511;0.802442002;2865;55556;1.7;1.3;0
12928;43;13015;44;0.71071416;1;7314;0.960125058;154;250;8.7;4;0
12929;434;13343;44;0.671517017;0.991040843;4692;0.693479395;65;5143;6.7;4;0
12930;59;32850;70;0.799662651;0.949199571;19872;0.67391716;0;0;17;10.3;0
12931;121;37772;143;0.782447643;0.809318952;0;0;5145;8344;2.7;1.7;0
12932;5;2251;1;0.916666667;0.916666667;597;1;1;3670;1.7;1;1
12933;85;78606;100;0.757940603;0.995642136;183;1;12;20;10;4.7;0
12934;69;8317;22;0.615793828;0.966070985;20725;0.889512479;0;0;1.7;1;0
12935;23;33775;44;0.729854945;0.861565531;9636;0.661905386;0;0;5.7;3.3;0
12936;11;4131;4;0.66025641;0.891025641;3297;0.564387369;2673;33715;0.7;0.3;1
12937;89;18113;22;0.739871157;0.88315155;183;0.833333333;0;0;4.7;2;0
12938;93;20740;14;0.702090607;0.99122807;464;0.923076923;0;0;2.7;1.3;0
12939;202;12743;21;0.844952593;0.984848485;2250;0.819444444;1061;29074;4.7;2.7;0
